film,speaker_gender,dialogue,word_count_corrected,director,director_gender,speaker_role
BUGONIA,FEMALE,"MA'AM, PLEASE, HOLD ON. STOP! WAIT! HOLD ON! STOP!",9,YORGOS LANTHIMOS,MALE,SECONDARY
BUGONIA,MALE,"HEY, UM, YOU’RE NOT… SORRY, YOU’RE NOT, UH…",8,YORGOS LANTHIMOS,MALE,SECONDARY
BUGONIA,FEMALE,"OH, I JUST… I FORGOT SOMETHING. JUST REALLY QUICKLY. ONE SECOND.",11,YORGOS LANTHIMOS,MALE,LEAD
BUGONIA,MALE,YOU’RE NOT ALLOWED IN THERE.,5,YORGOS LANTHIMOS,MALE,SECONDARY
BUGONIA,FEMALE,"JUST- JUST ONE SEC, ONE SEC.",6,YORGOS LANTHIMOS,MALE,LEAD
BUGONIA,MALE,DON’T TOUCH THAT! HEY! HEY!,5,YORGOS LANTHIMOS,MALE,SECONDARY
BUGONIA,FEMALE,"OH, MY GOD. JESUS.",4,YORGOS LANTHIMOS,MALE,LEAD
BUGONIA,MALE,EMPEROR. WE BELIEVED CONTACT WOULD BE MADE IF HELP WAS REQUIRED.,11,YORGOS LANTHIMOS,MALE,SECONDARY
BUGONIA,FEMALE,WE COULD NOT CONTACT YOU WITHOUT HAIR.,7,YORGOS LANTHIMOS,MALE,LEAD
BUGONIA,MALE,"YES, WE KNOW. WE FEEL REMORSE. THERE WAS NOTHING WE COULD DO.",12,YORGOS LANTHIMOS,MALE,SECONDARY
BUGONIA,FEMALE,WE ALL FEEL REMORSE. THAT’S OVER NOW. INFORM US OF THE EXPERIMENTS ON THE HUMAN SUBJECTS.,16,YORGOS LANTHIMOS,MALE,LEAD
BUGONIA,MALE,THE EXPERIMENTS HAVE NEARLY ALL FAILED. THERE ARE ONLY TWO HUMAN SUBJECTS REMAINING AND THE LIKELIHOOD OF SUCCESS IS ZERO. BECAUSE OF WHO THEY ARE. A DECISION NEEDS TO BE MADE.,31,YORGOS LANTHIMOS,MALE,SECONDARY
BUGONIA,FEMALE,WE BELIEVE THAT IT IS OVER. THEY HAVE HAD THEIR TIME. AND IN THEIR TIME THEY HAVE IMPERILED THE LIFE THEY SHARE. AND SO WE HAVE DECIDED THEIR TIME WILL END.,31,YORGOS LANTHIMOS,MALE,LEAD
TRAIN DREAMS,MALE,"THERE WERE ONCE PASSAGEWAYS TO THE OLD WORLD, STRANGE TRAILS, HIDDEN PATHS. YOU’D TURN A CORNER AND SUDDENLY FIND YOURSELF FACE-TO-FACE WITH THE GREAT MYSTERY, THE FOUNDATION OF ALL THINGS. AND EVEN THOUGH THAT OLD WORLD IS GONE NOW, EVEN THOUGH IT’S BEEN ROLLED UP LIKE A SCROLL AND PUT SOMEWHERE, YOU CAN STILL FEEL THE ECHO OF IT.",59,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,WE’RE CLEAR.,2,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"HIS NAME WAS ROBERT GRAINIER, AND HE LIVED MORE THAN 80 YEARS IN AND AROUND THE TOWN OF BONNERS FERRY, IDAHO. IN HIS TIME, HE TRAVELED WEST WITHIN A FEW DOZEN MILES OF THE PACIFIC, THOUGH HE’D NEVER SEEN THE OCEAN ITSELF, AND AS FAR EAST AS THE TOWN OF LIBBY, 40 MILES INSIDE MONTANA.",55,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"WHEN HE WAS SENT BY HIMSELF TO THE TOWN OF FRY, IDAHO, HE WAS SIX, OR POSSIBLY SEVEN. HE NEVER KNEW FOR SURE THE YEAR OR DAY OF HIS BIRTH.",30,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"HOW HE HAD LOST HIS ORIGINAL PARENTS, NOBODY EVER TOLD HIM.",11,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,ONE OF HIS EARLIEST MEMORIES WAS THAT OF OBSERVING THE MASS DEPORTATION OF A HUNDRED OR MORE CHINESE FAMILIES FROM THE TOWN. GRAINIER WAS BAFFLED BY THE CASUALNESS OF THE VIOLENCE.,31,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,COME ON UP HERE.,4,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"PLEASE, YOUNG FELLA.",3,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,I’VE BEEN CUT BEHIND THE KNEE BY THIS FELLA THEY CALL BIG-EAR AL.,13,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"AND I HAVE TO SAY, I… I KNOW HE’S KILLED ME.",11,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"THERE WERE OTHER MEMORIES THAT HE PUSHED FROM HIS MIND ANY TIME THEY AROSE. HE QUIT ATTENDING SCHOOL IN HIS EARLY TEENS, AND THE NEXT TWO DECADES PASSED WITHOUT MUCH DIRECTION OR PURPOSE. HE FELT THAT NOTHING MUCH ATTRACTED HIS INTEREST UNTIL, THAT IS, HE MET GLADYS OLDING.",48,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,GLADYS INTRODUCED HERSELF AS IF WOMEN DID THINGS LIKE THAT EVERY DAY.,12,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,FEMALE,HELLO.,1,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,AND MAYBE THEY DID.,4,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,HELLO.,1,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,"I, UH... I… I HAVEN’T SEEN YOU HERE BEFORE.",9,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"OH, NO, I’VE NEVER, UM… UH…",6,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,FIRST TIME?,2,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"MY… MY COUSIN, YEAH, BROUGHT ME.",6,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,MALE,"WELL, HIS WIFE IS VERY MUCH…",6,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,MALE,I’M… I’M ROBERT.,3,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,I’M… I’M GLADYS.,3,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,NICE TO MEET YOU.,4,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,NICE TO MEET YOU.,4,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,HE FOUND HE SUDDENLY HAD MORE INTEREST IN CHURCH THAN HE EVER HAD BEFORE.,14,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MIXED,…FAIL YOU,2,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MIXED,HE PROMISED,2,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MIXED,"BELIEVE HIM, AND ALL SHALL BE WELL",7,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"NOT THREE MONTHS LATER, THEY WERE INSEPARABLE.",7,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,FEMALE,"RIGHT NOW, I COULD JUST ABOUT UNDERSTAND EVERYTHING THERE IS.",10,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,FEMALE,WHAT ARE YOU THINKING ABOUT?,5,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,WELL…,1,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,MALE,I WAS THINKING THAT WE OUGHT TO GET MARRIED.,9,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,MALE,WHAT?,1,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,WE ARE MARRIED.,3,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,FEMALE,ALL WE NEED NOW IS A CEREMONY TO PROVE IT.,10,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,FEMALE,AND OUR CABIN SHOULD HAVE A WINDOW LOOKING OUT TOWARDS THE RIVER.,12,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,OKAY.,1,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,WE’LL NEED A DOG.,4,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,FEMALE,I ALWAYS WANTED A DOG.,5,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,OKAY.,1,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,MALE,OPEN THE DOOR. COME ON.,5,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,OKAY.,1,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,FEMALE,HELLO. COME IN.,3,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,WHAT AN AMAZING HOUSE YOU HAVE HERE.,7,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,MALE,CAN I COME IN?,4,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,MALE,LOOK AT THIS PLACE.,4,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,MALE,WE’LL HAVE THE BED RIGHT HERE.,6,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,FACING HERE. AND…,3,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,WINDOW?,1,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,"YEAH, HERE.",2,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,FEMALE,ANOTHER HERE.,2,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,I WANT YOU TO SAY MY NAME ONE MORE TIME.,10,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,MALE,I JUST LOVE IT WHEN IT COMES FROM YOU.,9,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,MALE,THE SOUND OF IT.,4,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,ROBERT.,1,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"ALL OF A SUDDEN, LIFE MADE SENSE TO GRAINIER, AS IF HE’D BEEN PULLING HARD THE WRONG WAY AND WAS NOW TURNED AROUND AND HEADED DOWNSTREAM. THE COUPLE BUILT A CABIN ON AN ACRE OF LAND, AND THERE, ALONGSIDE THE MOYIE RIVER, BEGAN A LITTLE LIFE TOGETHER.",47,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"IN THOSE YEARS, GRAINIER’S WORK TOOK HIM FAR FROM HOME. HE WORKED ALONGSIDE MEN WHO CAME FROM FARAWAY LANDS HE’D NEVER EVEN HEARD OF, PLACES LIKE SHANGHAI AND CHATTANOOGA.",29,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"IT WAS A COMFORT TO HIM HOW EASILY THEY ALL FELL IN WITH EACH OTHER, BECAME TEMPORARY FAMILIES. BUT THEN, IN THE SUMMER OF 1917, HE WORKED A JOB BUILDING THE ROBINSON GORGE BRIDGE FOR THE SPOKANE INTERNATIONAL RAILROAD. HE’D NEVER TAKEN UP WITH A RAILROAD CREW BEFORE, AND HE WISHED HE’D NEVER HAD.",54,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"ALL RIGHT, BOYS, HE’S RIGHT OVER HERE.",7,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,THAT YOUNG BOY WORKING ON THAT BEAM.,7,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,THERE HE IS.,3,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,GO ON. GET HIM.,4,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,BRING HIM ON UP HERE.,5,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"HEY, COME ON.",3,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,BRING HIM ON UP.,4,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,WHAT’D HE… WHAT’D HE DO?,5,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,COME ON UP. COME ON UP.,6,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,HOLD ON.,2,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"HEY, YOU.",2,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"YEAH, BUT WHAT? WHAT’S HE DONE?",6,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,HEY!,1,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"ONE, TWO…",2,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,GET HIM UP HERE! THAT’S IT.,6,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,BRING HIM UP. TAKE HIM ON OUT.,7,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,WHAT’D HE ACTUALLY DO?,4,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,I DON’T EVEN KNOW.,4,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,WHAT? HEY.,2,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,HOLY…,1,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"YO, WHAT IS HE DOING?",5,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,YOU BOYS HAVE SHOWN THIS OLD RIVER VALLEY WHO’S BOSS.,10,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,YOU HELPED SAVE SPOKANE INTERNATIONAL.,5,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,ELEVEN MILES IT USED TO TAKE TO GET AROUND THIS GORGE.,11,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,AND YOU OPENED UP A NEW PART OF THE COUNTRY.,10,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"I KNOW IT AIN’T THE GREAT PYRAMIDS OF EGYPT, BUT I THINK YOU BOYS HAVE DONE SOMETHING PRETTY DARN INCREDIBLE.",20,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"MANY YEARS LATER, A BRIDGE MADE OF CONCRETE AND STEEL WOULD BE BUILT TEN MILES UPSTREAM, RENDERING THIS ONE OBSOLETE.",20,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"NOW, LET’S SEE IF SHE HOLDS.",6,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,FEMALE,I MISSED YOU.,3,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,FEMALE,I MISSED YOU.,3,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,HELLO.,1,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,MALE,"OH, GLADYS.",2,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,OH GOD.,2,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"GOD, YES.",2,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,"OH, SHH. SHH.",3,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,FEMALE,I JUST GOT HER TO SLEEP.,6,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,IS SHE…,2,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,GO SEE HER.,3,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,SHE’S JUST GOTTEN SO BIG.,5,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,SHE’S STARTING TO LOOK LIKE YOU.,6,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,FEMALE,AT LEAST SHE’S STARTING TO FAVOR ONE OF US.,9,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,FEMALE,NO BROKEN FINGERS THIS TIME?,5,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,I DON’T THINK SO.,4,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,I DIDN’T THINK YOU’D BE HOME THIS SOON.,8,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,I JUST COULDN’T STOP WALKING UNTIL I GOT HERE.,9,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,MALE,LOOK AT THAT.,3,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,OH.,1,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,FEMALE,I DIDN’T EXPECT THAT MUCH AFTER WHAT YOU ALREADY SENT.,10,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,WE HIT A SOFT STAND AT THE END THERE.,9,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,MALE,"WHOA, WHOA.",2,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,LET’S HAVE A BIG DINNER TONIGHT.,6,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"WELL, DON’T GO TO TOO MUCH TROUBLE.",7,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,"NO, COME ON.",3,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,FEMALE,LET ME SHOW YOU SOMETHING.,5,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,FEMALE,YOU SEE ANY OF THE SAME OLD GUYS?,8,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,YEAH.,1,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,MALE,I SAW A COUPLE FROM THE OREGON JOB.,8,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,THEY GOT GOOD STORIES?,4,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"YEAH. THEY GOT GOOD STORIES, WHETHER ANY OF THEM ARE TRUE OR NOT.",13,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,MALE,SHE’S WATCHING THE CANDLE. LOOK.,5,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,LOOK AT THAT. CAN YOU SEE?,6,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,FEMALE,ISN’T THAT NICE?,3,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"HEY, HONEY.",2,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,MALE,YEAH.,1,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,"SHH SHH, SHH SHH SHH SHH.",6,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,YOU WANT ME TO FEED YOU?,6,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,GIVE ME SOME OF THAT CHICKEN.,6,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,FEMALE,"OH, COME ON.",3,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,SHE NEED TO SLEEP?,4,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,YEAH.,1,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,OH.,1,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,MALE,YES.,1,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,WHAT DO YOU THINK?,4,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,IT’S A PRETTY FUNNY-LOOKING BASSINET.,5,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,IT’S A FISH TRAP.,4,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,OH.,1,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,BASSINET.,1,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,UH…,1,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,MALE,"DID SHE, UH, WAKE UP?",5,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,MALE,WAS SHE CRYING?,3,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,NOT TOO BAD.,3,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,FEMALE,SHE JUST WOKE UP HUNGRY.,5,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,DO YOU KNOW WHAT ALL HER CRIES MEAN?,8,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,"MOST OF THEM, I GUESS.",5,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"HOW MUCH DOES SHE KNOW, DO YOU THINK?",8,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,I DON’T KNOW.,3,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,AS MUCH AS A DOG PUP?,6,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,"WELL, A DOG PUP CAN LIVE ON ITS OWN AFTER ITS MAMA WEANS IT AWAY.",15,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,FEMALE,A BABY COULDN’T JUST GO OFF AND LIVE AFTER IT WAS WEANED.,12,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,FEMALE,"A DOG KNOWS MORE THAN A BABY TILL THE BABY KNOWS ITS WORDS, AND NOT JUST A FEW WORDS.",19,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,FEMALE,A DOG RAISED AROUND THE HOUSE KNOWS SOME WORDS TOO…,10,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,FEMALE,…AS MANY AS A BABY AT LEAST.,7,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,WHAT WORDS?,2,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,MALE,I JUST WANT TO HEAR YOUR VOICE.,7,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,"WELL, FETCH AND COME.",4,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,FEMALE,LAY AND SIT AND ROLL OVER.,6,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,FEMALE,"WHATEVER IT KNOWS TO DO, IT KNOWS THE WORDS.",9,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,DO YOU THINK THAT SHE KNOWS THAT I’M HER DADDY?,10,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,OF COURSE SHE DOES.,4,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,FEMALE,"DEEP DOWN, SHE KNOWS IT… EVEN IF SHE DOESN’T KNOW SHE KNOWS IT YET.",14,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,FEMALE,DON’T WORRY.,2,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,FEMALE,YOU’LL HAVE PLENTY OF TIME TO BE HER DADDY.,9,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,FEMALE,NICE HAVING YOU HOME.,4,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,FEMALE,I DON’T WANT YOU TO DISAPPEAR.,6,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,THERE YOU GO.,3,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,MALE,YEAH.,1,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,MALE,NO. DON’T EAT IT.,4,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,DOES IT SMELL NICE?,4,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,SORRY.,1,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,JUST ONE MORE MINUTE.,4,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,SHOULD I PUT MY HAND IN MY POCKET?,8,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,MALE,WHAT DO YOU THINK?,4,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,FEMALE,OOP.,1,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"IT SEEMED THAT AS SOON AS GRAINIER FELT USED TO BEING AT HOME, LOGGING SEASON WOULD COME BACK AROUND, AND IT WAS TIME TO LEAVE AGAIN.",26,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"HIS WORK WAS POPULATED WITH ITINERANT MEN, MOST WITHOUT HOMES, WITHOUT FAMILIES. THEY MOVED FROM JOB TO JOB, STATE TO STATE, AS THE WORK DICTATED. AND THOUGH LITTLE NOTE WAS MADE OF THEM IN THIS WORLD, THEY LEFT A LASTING IMPRESSION ON GRAINIER.",43,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,HE ONCE WORKED ALONGSIDE A MAN TWO FULL MONTHS WITHOUT EXCHANGING A SINGLE WORD.,14,CLINT BENTLEY,MALE,LEAD
TRAIN DREAMS,MALE,"SO I SAID, “BUDDY, I WASN’T LOOKING FOR THAT KIND OF GOLD.”",12,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"WHAT ABOUT YOU, MISTER?",4,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,YOU EVER BEEN DOWN TO CALIFORNIA?,6,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,AIN’T THERE ANY PLACE IN THIS WORLD A MAN CAN GET SOME PEACE?,13,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,THOSE WERE THE ONLY WORDS GRAINIER EVER HEARD THE MAN SAY. THEY REMAINED WITH HIM ALWAYS.,16,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"ANOTHER WAS HANK HEALY, WHO MADE HIS HOME IN THE TRUNK OF A TREE.",14,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"AND IT COMFORTS ME, YOU GET WHAT I’M SAYING?",9,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,I GOT A PROBLEM COMIN'...,5,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"THERE WAS APOSTLE FRANK, A FALLER WHO SPOKE ABOUT THE BIBLE WITH SUCH FAMILIARITY AS TO SUGGEST HE’D BEEN THERE WHEN IT WAS ALL WRITTEN DOWN.",26,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,IT’S LIKE THAT OLD BOY BALAAM IN THE BIBLE.,9,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,SOMETIMES GOD HAS TO FIND STRANGE WAYS TO TELL YOU WHAT YOU NEED TO HEAR.,15,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"SOMETIMES IT’S A DONKEY TALKING TO YOU, SOMETIMES IT’S A WHO KNOWS.",12,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,I WAS IN NEBRASKA ONCE.,5,CLINT BENTLEY,MALE,SECONDARY
TRAIN DREAMS,MALE,"THE LORD SPOKE TO MY HEART, TOLD ME TO GO TO OMAHA.",12,CLINT BENTLEY,MALE,SECONDARY
