film,speaker_gender,dialogue,word_count_corrected,director,director_gender,speaker_role
DUNE: PART TWO,FEMALE,IT’S NOT THE FIRST TIME WE’VE HAD FRICTIONS WITH THE FREMEN.,11,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,NONE OF THIS MAGNITUDE.,4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,"SO, MY DEAR DAUGHTER… HOW WOULD YOU DEAL WITH THIS PROPHET?",11,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,"IF THIS MUAD’DIB IS A RELIGIOUS FIGURE, YOU CAN’T USE DIRECT FORCE.",12,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,REPRESSION ONLY MAKES A RELIGION FLOURISH.,6,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,YOU’LL ONLY END UP HUMILIATING YOURSELF.,6,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,YOU UNDERESTIMATE MY SARDAUKAR.,4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,YOU UNDERESTIMATE THE POWER OF FAITH.,6,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,HER HIGHNESS PROVES ONCE AGAIN THAT SHE WAS MY MOST ACUTE STUDENT.,12,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,YOU’D SEND ASSASSINS?,3,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,NO.,1,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,PROPHETS GET STRONGER WHEN THEY DIE.,6,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,LET THE CONFLICT ON ARRAKIS TURN INTO WAR.,8,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,YOU THEN BRING PEACE. AS A SAVIOR.,7,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,YOU’D BE A FORMIDABLE EMPRESS.,5,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,MUAD’DIB. THE PROPHET.,3,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,THE ONE WHO POINTS THE WAY.,6,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,"THESE ARE OUR OWN RELIGIOUS PATTERNS, AREN’T THEY?",8,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,THIS IS OUR DOING.,4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,MUAD’DIB MEANS KANGAROO MOUSE.,4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,AN UNUSUAL WAR NAME FOR A FREMEN.,7,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,WHAT IF PAUL ATREIDES WERE STILL ALIVE?,7,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,ENOUGH!,1,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,THIS MUST NOT COME OUT. EVEN TO YOUR FATHER’S EARS. UNDERSTAND?,11,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,"I DO, REVEREND MOTHER.",4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,"IF PAUL IS ALIVE, HE LIKELY KNOWS THE TRUTH.",9,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,"AND SHOULD THE GREAT HOUSES LEARN THAT YOUR FATHER WAS BEHIND THE LIQUIDATION OF THE ATREIDES, YOUR FATHER WILL FACE WAR AND LOSE THE THRONE.",25,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,THEN WHAT HOPE IS THERE?,5,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,HOPE?,1,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,"WE ARE BENE GESSERIT. WE DON’T HOPE, WE PLAN.",9,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,PAUL IS NOT OUR ONLY PROSPECT.,6,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,"THE BARON’S YOUNGEST NEPHEW, FEYD-RAUTHA HARKONNEN, WILL INHERIT ARRAKIS.",9,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,HE MAY BE THE ANSWER.,5,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,FEYD-RAUTHA? HE’S PSYCHOTIC.,3,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,THAT’S IRRELEVANT.,2,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,"THE QUESTION IS, CAN WE CONTROL HIM?",7,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,AND I INTEND TO FIND OUT.,6,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,"WOULD YOU LIKE SOME FRESH MEAT, MY DARLINGS?",8,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,LUNGS? OR LIVER?,3,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,WHAT WOULD YOU LIKE? I HEAR THEY’RE BIG TODAY.,9,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,"YOUR NEW BLADES FOR THIS VERY SPECIAL DAY, NA-BARON, FEYD-RAUTHA.",10,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,A NOTCH OFF BALANCE.,4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,IT’S THE TIP.,3,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,SHOULD BE SHARPER.,3,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,COME.,1,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,I WON’T DIE LIKE A FOOL.,6,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,KILL ME NOW.,3,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,"NO DRUG FOR YOU TODAY, ATREIDES.",6,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,"UNDER OUR GLORIOUS BLACK SUN, WE WELCOME TO THESE SPECIAL FESTIVITIES OUR BELOVED LEADER BARON VLADIMIR HARKONNEN. HIS PRESENCE TODAY, WATCHING OVER A SPECTACLE OF BLOOD AND HONOR MARKS THE HOLY BIRTHDAY OF OUR BELOVED NA-BARON, FEYD-RAUTHA.",37,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,"WELCOME TO GIEDI PRIME, SISTERS.",5,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,I HOPE YOUR TRAVELS WERE AGREEABLE.,6,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,A LONG WAY TO COME JUST TO WATCH OUR PROSPECT,10,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,"RISK HIS LIFE, LADY FENRING.",5,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,NO FEAR.,2,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,THESE FIGHTS ARE ALL FOR SHOW.,6,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,BUT WE’LL GET A GOOD LOOK AT HIM.,8,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,FEYD-RAUTHA!,1,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MIXED,FEYD-RAUTHA! FEYD-RAUTHA! FEYD-RAUTHA! FEYD-RAUTHA! FEYD-RAUTHA! FEYD-RAUTHA! FEYD-RAUTHA! FEYD-RAUTHA! FEYD-RAUTHA!,9,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,"IN CELEBRATION OF OUR NA-BARON, FEYD-RAUTHA, WE PRESENT A SPECIAL TREAT: THE LAST THREE SPECIMENS OF HOUSE ATREIDES.",18,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,THAT SLAVE ISN’T DRUGGED.,4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,THAT BUG IS WALKING STRAIGHT.,5,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,YOU SHOULD CANCEL THE FIGHT.,5,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,DON’T SPOIL MY NEPHEW’S BIRTHDAY.,5,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,"HAPPY BIRTHDAY, DEAR NEPHEW.",4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,WHY DO THEY NOT STOP THE FIGHT?,7,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,PLANS WITHIN PLANS.,3,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,SHOW ME WHO YOU ARE.,5,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,THERE HE IS.,3,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,BACK! BACK!,2,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,STAY BACK!,2,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,"YOU HAVE FOUGHT WELL, ATREIDES.",5,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MIXED,FEYD-RAUTHA! FEYD-RAUTHA! FEYD-RAUTHA! FEYD-RAUTHA! FEYD-RAUTHA! FEYD-RAUTHA! FEYD-RAUTHA! FEYD-RAUTHA! FEYD-RAUTHA!,9,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,"HE’S IMPRESSIVE, INDEED.",3,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,THE SLAVE WASN’T DRUGGED.,4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,YOU TRIED TO KILL ME.,5,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,"THIS MORNING YOU WERE A PLAYBOY, FEARED AND ENVIED, BUT TONIGHT YOU’RE A HERO.",14,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,MY GIFT TO YOU.,4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,I OUGHT TO DROWN YOU IN THAT TUB.,8,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,DON’T BE HASTY.,3,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,I HAVE ANOTHER GIFT FOR YOU.,6,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,A BIGGER ONE.,3,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,ARRAKIS.,1,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,WHAT ABOUT RABBAN?,3,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,HE HAS FAILED TO PROTECT SPICE PRODUCTION.,7,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,RABBAN WILL BE REASSIGNED.,4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,"TAME ARRAKIS, FEYD.",3,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,FREE THE SPICE. I’LL MAKE YOU EMPEROR.,7,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,EMPEROR?,1,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,HOW?,1,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,THE EMPEROR HELPED ME DESTROY THE ATREIDES.,7,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,HE LENT HIS OWN ARMY TO THE CAUSE.,8,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,A SERIOUS CRIME.,3,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,"IF IT CAME TO LIGHT, THE GREAT HOUSES WOULD RISE AGAINST HIM.",12,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,AND THEN… WHO WILL SIT ON THE THRONE?,8,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,FEYD-RAUTHA HARKONNEN.,2,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,YOU’RE FOLLOWING ME.,3,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,AM I?,2,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,I MAY HAVE GOTTEN LOST.,5,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,"WILL YOU SHOW ME THE WAY OUT OF THIS MAZE, MY LORD NA-BARON?",13,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,"WE’VE MET, HAVEN’T WE?",4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,I DON’T THINK SO.,4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,I’M LADY MARGOT FENRING.,4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,I’M HERE TO HONOR YOUR COMING OF AGE.,8,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,YOU’RE NOT ALLOWED IN THIS SECTION.,6,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,HOW DID YOU GET PAST THE GUARDS?,7,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,THE GUARDS?,2,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,"MAY I ASK, WHAT ARE YOU DOING HERE?",8,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,YOU’RE NOT TAKING PART IN YOUR OWN CELEBRATIONS?,8,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,YOU’RE BENE GESSERIT.,3,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,AND WHAT MAKES YOU SAY THAT?,6,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,I REMEMBER NOW.,3,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,I DREAMED ABOUT YOU LAST NIGHT.,6,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,"A PLEASANT DREAM, I HOPE.",5,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,"DON’T MOCK ME, WOMAN.",4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,I WOULDN’T DARE.,3,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,I KNOW YOUR BENE GESSERIT TRICKS.,6,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,AND WHAT DO YOU KNOW ABOUT THE BENE GESSERIT?,9,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,TELL ME.,2,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,SOMETHING WRONG?,2,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,I DON’T RECOGNIZE THIS PLACE.,5,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,THIS IS THE GUEST WING.,5,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,WHERE ARE YOU GOING?,4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,TO MY ROOM.,3,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,COME. TO. ME.,3,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,KNEEL.,1,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,PUT YOUR RIGHT HAND IN THE BOX.,7,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,A SOCIOPATH. OF HIGH INTELLIGENCE.,5,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,DRIVEN. CRUEL.,2,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,BUT STRONGLY MOTIVATED BY HONOR.,5,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,HE YEARNS TO BE HURT.,5,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,HE LOVES PAIN.,3,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,CAN HE BE REDEEMED?,4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,HE CAN BE CONTROLLED.,4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,HE’S SEXUALLY VULNERABLE.,3,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,AND?,1,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,THE BLOODLINE IS SECURED.,4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,"FEMALE, AS YOU REQUESTED.",4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,"YOU DID WELL, MARGOT.",4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,"RESPECTFULLY, WHY DIDN’T YOU TEST HIM YOURSELF?",7,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,I’M A MOTHERLY FIGURE.,4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,"AND BASED ON WHAT HAPPENED BETWEEN HIM AND HIS OWN MOTHER, I DIDN’T EXPECT TO BE EFFECTIVE.",17,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,WHAT HAPPENED BETWEEN HIM AND HIS MOTHER?,7,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,HE MURDERED HER.,3,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,DESIRE AND HUMILIATION.,3,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,THOSE ARE HIS LEVERS.,4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,"IF FEYD-RAUTHA PREVAILS ON ARRAKIS, WE SHALL KNOW HOW TO CONTROL HIM.",12,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,ALL HAIL NA-BARON FEYD-RAUTHA. THE NEW PLANETARY GOVERNOR OF ARRAKIS.,10,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,RID ME OF THIS FREMEN DEMON.,6,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MIXED,FEYD-RAUTHA! FEYD-RAUTHA!,2,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MIXED,FEYD-RAUTHA! FEYD-RAUTHA!,2,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MIXED,FEYD-RAUTHA!,1,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,DO AWAY WITH THESE IDIOTS,5,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,I BLAME,2,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,MY STILLSUIT IS FULL OF PISS,6,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,MY HAND IS CAKED IN SAND,6,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,SAVE ME FROM THESE UTTER MORONS,6,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,"ANOTHER WORLD, ANOTHER LAND",4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,WE’RE IN.,2,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,JUICY?,1,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,"JUICY, JUICY.",2,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,"WELL, IT WAS NICE KNOWING YA.",6,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,"OH, YEAH?",2,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,RADAR’S CLEAR. WE’RE CLEAR.,4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,COOKING TIME.,2,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,"JUICY, JUICY.",2,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,"YEAH, I GOT A METER READING–",6,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,"ALL RIGHT, GUYS, WORMS ARE ON THEIR WAY.",8,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,WATCH OUT FOR ABRASIONS.,4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,GET READY TO DOCK.,4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,IT’S GONNA GET HOT.,4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,CRANK ’EM UP! THROW THEM UP!,6,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,HOLD!,1,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,MINE! MINE!,2,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,GET MOVING!,2,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,EAST! EAST!,2,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,GET CLEAR!,2,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,LET’S GET OUT OF HERE!,5,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,INCOMING!,1,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,"DON’T RUN, FIGHT!",3,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,WE’RE IN DEEP FREMEN SHIT.,5,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,HOLY MOTHER.,2,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,"OH, FUCK.",2,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,I RECOGNIZED YOUR FOOTSTEPS… OLD MAN.,6,DENIS VILLENUEVE,MALE,LEAD
DUNE: PART TWO,MALE,NO.,1,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,A DAL DEDA!,3,DENIS VILLENUEVE,MALE,LEAD
DUNE: PART TWO,MALE,YOU YOUNG PUP.,3,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,YOU YOUNG PUP!,3,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,"AFTER THE BATTLE OF ARRAKEEN,",5,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,I WAS ABLE TO NEGOTIATE A TRIP BACK HOME FOR THE SURVIVORS.,12,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,THANKS TO THESE GUYS.,4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,WHY’D YOU STAY?,3,DENIS VILLENUEVE,MALE,LEAD
DUNE: PART TWO,MALE,"WELL, I WANTED BLOOD.",4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,RABBAN’S HEAD?,2,DENIS VILLENUEVE,MALE,LEAD
DUNE: PART TWO,MALE,"WELL, SINCE MUAD’DIB’S BEEN DRIVING RABBAN CRAZY, THE SMUGGLING BUSINESS HAS BEEN QUITE PROFITABLE.",14,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,GURNEY HALLECK THE SMUGGLER.,4,DENIS VILLENUEVE,MALE,LEAD
DUNE: PART TWO,MALE,PAUL MUAD’DIB.,2,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,I’VE HEARD MANY STORIES ABOUT MUAD’DIB.,6,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,NONE OF THEM PRETTY.,4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,YOU SEE THE FEAR?,4,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,WHEN OUR RESOURCES ARE LIMITED… FEAR IS ALL WE HAVE.,10,DENIS VILLENUEVE,MALE,LEAD
DUNE: PART TWO,MALE,HOW MANY MEN WITH YOU?,5,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,TWOHUNDRED.,1,DENIS VILLENUEVE,MALE,LEAD
DUNE: PART TWO,MALE,TWOHUNDRED?,1,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,DO YOU REALIZE WHAT YOU’RE ABLE TO ACHIEVE WITH 200 MEN?,11,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,INCREDIBLE FIGHTERS.,2,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,DUNCAN SAID THERE WERE MILLIONS OF THEM.,7,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,"IN THE DEEP SOUTH, YES.",5,DENIS VILLENUEVE,MALE,LEAD
DUNE: PART TWO,MALE,"WELL, WHAT ARE YOU WAITING FOR?",6,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,"WITH THOUSANDS OF THESE GUYS, YOU COULD TAKE CONTROL OF THE ENTIRE PLANET.",13,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,IT’S YOUR FATHER’S DREAM. WHAT ARE YOU AFRAID OF?,9,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,FEMALE,HEY!,1,DENIS VILLENUEVE,MALE,SECONDARY
DUNE: PART TWO,MALE,"WORSHIP, GURNEY.",2,DENIS VILLENUEVE,MALE,LEAD
DUNE: PART TWO,MALE,THEY USED TO BE FRIENDS.,5,DENIS VILLENUEVE,MALE,LEAD
DUNE: PART TWO,MALE,NOW THEY’RE FOLLOWERS.,3,DENIS VILLENUEVE,MALE,LEAD
